Game_ID,Player,Team,POTM,Team_Won,Team_Home,Team_Batted_First,Team_Total_Runs,Team_Total_Extras,Batter,Bowler,All_Rounder,Runs_Scored,Balls_Faced,Dot_Balls,Fours_Hit,Sixes_Hit,Batted_Inns1,Batted_Inns2,NonStriker_Runs,Overs_Bowled,Legal_Deliveries,Runs_Conceded,Wickets_Total,Wkts_Bowled,Bowled_Catch,LegByes_Thrown,NoBalls_Thrown,Catches_Fielder,RunOuts,Stumpings,Total_Returns,Run_Share,Wicket_Impact,Strike_Rate,Economy_Rate
BBL_S1_M13,Jonathan Wells,Hurricanes,0,1,1,0,139,7,1,0,0,29.0,37.0,20.0,4.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.863309352517987,0.0,78.37837837837837,0.0
BBL_S1_M13,Phil Jaques,Hurricanes,0,1,1,0,139,7,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
BBL_S1_M13,Travis Birt,Hurricanes,0,1,1,0,139,7,1,0,0,35.0,20.0,5.0,5.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,25.179856115107913,0.0,175.0,0.0
BBL_S1_M13,Owais Shah,Hurricanes,0,1,1,0,139,7,1,0,0,41.0,34.0,9.0,5.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.496402877697843,0.0,120.58823529411764,0.0
BBL_S1_M13,Tom Triffitt,Hurricanes,0,1,1,0,139,7,1,0,0,18.0,17.0,6.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,12.949640287769784,0.0,105.88235294117648,0.0
BBL_S1_M13,Rhett Lockyear,Hurricanes,0,1,1,0,139,7,1,0,0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.158273381294964,0.0,50.0,0.0
BBL_S1_M13,Matt Johnston,Hurricanes,0,1,1,0,139,7,0,0,1,6.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,4.1,25.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.316546762589928,1.0,200.0,4.8
BBL_S1_M13,Ben Laughlin,Hurricanes,0,1,1,0,139,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,5.25
BBL_S1_M13,Jason Krejza,Hurricanes,0,1,1,0,139,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,29.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,6.959999999999999
BBL_S1_M13,Rana Naved,Hurricanes,1,1,1,0,139,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,22.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,9.0,0.0,5.279999999999999
BBL_S1_M13,Xavier Doherty,Hurricanes,0,1,1,0,139,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,26.0,45.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,10.384615384615385
BBL_S1_M14,Dwayne Bravo,Sixers,0,0,0,1,161,7,0,0,1,7.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.3478260869565215,0.0,63.63636363636363,6.0
BBL_S1_M14,Michael Lumb,Sixers,0,0,0,1,161,7,1,0,0,25.0,22.0,9.0,4.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.527950310559005,0.0,113.63636363636364,0.0
BBL_S1_M14,Nic Maddinson,Sixers,0,0,0,1,161,7,1,0,0,29.0,21.0,10.0,5.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,18.012422360248447,0.0,138.0952380952381,0.0
BBL_S1_M14,Steven Smith,Sixers,0,0,0,1,161,7,0,0,1,25.0,23.0,5.0,0.0,1.0,1.0,0.0,24.0,4.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.527950310559005,0.0,108.69565217391303,9.25
BBL_S1_M14,Moises Henriques,Sixers,0,0,0,1,161,7,1,0,0,41.0,31.0,7.0,3.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.465838509316768,0.0,132.25806451612902,0.0
BBL_S1_M14,Ben Rohrer,Sixers,0,0,0,1,161,7,1,0,0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.2422360248447204,0.0,100.0,0.0
BBL_S1_M14,Peter Nevill,Sixers,0,0,0,1,161,7,1,0,0,10.0,6.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.211180124223603,0.0,166.66666666666669,0.0
BBL_S1_M14,Dominic Thornely,Sixers,0,0,0,1,161,7,0,0,1,15.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,18.0,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,9.316770186335404,1.0,250.0,9.666666666666666
BBL_S1_M14,Brett Lee,Sixers,0,0,0,1,161,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.08
BBL_S1_M14,Josh Hazlewood,Sixers,0,0,0,1,161,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,9.5
BBL_S1_M14,Stuart MacGill,Sixers,0,0,0,1,161,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
BBL_S1_M14,Aaron Finch,Renegades,0,1,1,0,164,4,1,0,0,25.0,17.0,9.0,3.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.24390243902439,0.0,147.05882352941177,0.0
BBL_S1_M14,Brad Hodge,Renegades,0,1,1,0,164,4,1,0,0,72.0,52.0,15.0,5.0,3.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.90243902439025,0.0,138.46153846153845,0.0
BBL_S1_M14,Glenn Maxwell,Renegades,0,1,1,0,164,4,0,0,1,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,4.1,25.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.8292682926829267,1.0,100.0,5.04
BBL_S1_M14,Andrew McDonald,Renegades,1,1,1,0,164,4,0,0,1,60.0,37.0,13.0,0.0,7.0,0.0,1.0,24.0,2.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.58536585365854,0.0,162.16216216216216,9.5
BBL_S1_M14,Abdul Razzaq,Renegades,0,1,1,0,164,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
BBL_S1_M14,Dirk Nannes,Renegades,0,1,1,0,164,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,36.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,8.639999999999999
BBL_S1_M14,Graham Manou,Renegades,0,1,1,0,164,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
BBL_S1_M14,Nathan Reardon,Renegades,0,1,1,0,164,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
BBL_S1_M14,Shahid Afridi,Renegades,0,1,1,0,164,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,5.75
BBL_S1_M14,Shane Harwood,Renegades,0,1,1,0,164,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,28.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,9.333333333333334
BBL_S1_M14,Shaun Tait,Renegades,0,1,1,0,164,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.5
BBL_S1_M15,Michael Klinger,Strikers,0,1,0,1,166,9,1,0,0,53.0,45.0,18.0,7.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,31.92771084337349,0.0,117.77777777777779,0.0
BBL_S1_M15,Daniel Harris,Strikers,0,1,0,1,166,9,1,0,0,17.0,13.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.240963855421686,0.0,130.76923076923077,0.0
BBL_S1_M15,Callum Ferguson,Strikers,0,1,0,1,166,9,1,0,0,11.0,13.0,6.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,6.626506024096386,0.0,84.61538461538461,0.0
BBL_S1_M15,Tom Cooper,Strikers,1,1,0,1,166,9,1,0,0,43.0,29.0,6.0,5.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.903614457831324,0.0,148.27586206896552,0.0
BBL_S1_M15,Cameron Borgas,Strikers,0,1,0,1,166,9,1,0,0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0120481927710845,0.0,71.42857142857143,0.0
BBL_S1_M15,Johan Botha,Strikers,0,1,0,1,166,9,0,0,1,28.0,16.0,3.0,2.0,1.0,1.0,0.0,5.0,3.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,16.867469879518072,0.0,175.0,10.0
BBL_S1_M15,Aaron O'Brien,Strikers,0,1,0,1,166,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.75
BBL_S1_M15,Alfonso Thomas,Strikers,0,1,0,1,166,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,20.0,26.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.8
BBL_S1_M15,Brendan Drew,Strikers,0,1,0,1,166,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,26.0,27.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,6.230769230769231
BBL_S1_M15,James Muirhead,Strikers,0,1,0,1,166,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,13.0,17.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,4.0,0.0,7.846153846153847
BBL_S1_M15,Kane Richardson,Strikers,0,1,0,1,166,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,1.0
BBL_S1_M15,Andrew Robinson,Heat,0,0,1,0,135,11,1,0,0,8.0,12.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.9259259259259265,0.0,66.66666666666666,0.0
BBL_S1_M15,Matthew Hayden,Heat,0,0,1,0,135,11,1,0,0,13.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.62962962962963,0.0,260.0,0.0
BBL_S1_M15,Peter Forrest,Heat,0,0,1,0,135,11,1,0,0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.7407407407407408,0.0,20.0,0.0
BBL_S1_M15,Daniel Christian,Heat,0,0,1,0,135,11,0,0,1,16.0,13.0,5.0,2.0,0.0,0.0,1.0,4.0,4.1,25.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.851851851851853,0.0,123.07692307692308,8.16
BBL_S1_M15,Chris Lynn,Heat,0,0,1,0,135,11,0,0,1,19.0,19.0,7.0,1.0,1.0,0.0,1.0,23.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.074074074074074,0.0,100.0,12.0
BBL_S1_M15,Michael Neser,Heat,0,0,1,0,135,11,0,0,1,1.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,3.1,19.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.7407407407407408,1.0,16.666666666666664,5.052631578947369
BBL_S1_M15,Chris Hartley,Heat,0,0,1,0,135,11,1,0,0,11.0,8.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,8.148148148148149,0.0,137.5,0.0
BBL_S1_M15,Steve Paulsen,Heat,0,0,1,0,135,11,1,0,0,35.0,26.0,4.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.925925925925924,0.0,134.6153846153846,0.0
BBL_S1_M15,Ryan Harris,Heat,0,0,1,0,135,11,0,0,1,11.0,10.0,5.0,2.0,0.0,0.0,1.0,6.0,4.1,25.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,8.148148148148149,0.0,110.00000000000001,6.959999999999999
BBL_S1_M15,Nathan Hauritz,Heat,0,0,1,0,135,11,0,0,1,4.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,24.0,39.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.9629629629629632,1.0,100.0,9.75
BBL_S1_M15,Alister McDermott,Heat,0,0,1,0,135,11,0,0,1,5.0,5.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,24.0,32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7037037037037033,4.0,100.0,8.0
BBL_S1_M16,Herschelle Gibbs,Scorchers,1,1,0,1,136,3,1,0,0,69.0,48.0,15.0,8.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.73529411764706,0.0,143.75,0.0
BBL_S1_M16,Marcus North,Scorchers,0,1,0,1,136,3,1,0,0,5.0,7.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6764705882352944,0.0,71.42857142857143,0.0
BBL_S1_M16,Simon Katich,Scorchers,0,1,0,1,136,3,1,0,0,10.0,8.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,7.352941176470589,0.0,125.0,0.0
BBL_S1_M16,Mitchell Marsh,Scorchers,0,1,0,1,136,3,0,0,1,31.0,28.0,10.0,0.0,2.0,1.0,0.0,20.0,4.1,25.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,22.794117647058822,1.0,110.71428571428572,5.279999999999999
BBL_S1_M16,Luke Ronchi,Scorchers,0,1,0,1,136,3,1,0,0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.7352941176470588,0.0,25.0,0.0
BBL_S1_M16,Paul Collingwood,Scorchers,0,1,0,1,136,3,1,0,0,12.0,9.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.823529411764707,0.0,133.33333333333331,0.0
BBL_S1_M16,Nathan Coulter-Nile,Scorchers,0,1,0,1,136,3,0,0,1,5.0,13.0,9.0,0.0,0.0,1.0,0.0,9.0,3.2,20.0,20.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,3.6764705882352944,4.0,38.46153846153847,6.0
BBL_S1_M16,Nathan Rimmington,Scorchers,0,1,0,1,136,3,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1,25.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.279999999999999
BBL_S1_M16,Brad Hogg,Scorchers,0,1,0,1,136,3,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,6.666666666666667
BBL_S1_M16,Michael Beer,Scorchers,0,1,0,1,136,3,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,6.5
BBL_S1_M16,Ben Edmondson,Scorchers,0,1,0,1,136,3,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.2,26.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.230769230769231
BBL_S1_M16,Rob Quiney,Stars,0,0,1,0,128,10,1,0,0,39.0,38.0,19.0,3.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,30.46875,0.0,102.63157894736842,0.0
BBL_S1_M16,Cameron White,Stars,0,0,1,0,128,10,1,0,0,1.0,10.0,8.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.78125,0.0,10.0,0.0
BBL_S1_M16,George Bailey,Stars,0,0,1,0,128,10,1,0,0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.78125,0.0,20.0,0.0
BBL_S1_M16,David Hussey,Stars,0,0,1,0,128,10,0,0,1,4.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,18.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,3.125,1.0,66.66666666666666,6.666666666666667
BBL_S1_M16,Matthew Wade,Stars,0,0,1,0,128,10,1,0,0,53.0,44.0,10.0,3.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,41.40625,0.0,120.45454545454545,0.0
BBL_S1_M16,Luke Wright,Stars,0,0,1,0,128,10,0,0,1,16.0,20.0,9.0,2.0,0.0,0.0,1.0,29.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.5,0.0,80.0,7.0
BBL_S1_M16,James Faulkner,Stars,0,0,1,0,128,10,0,0,1,4.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,24.0,17.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.125,9.0,133.33333333333331,4.25
BBL_S1_M16,Adam Voges,Stars,0,0,1,0,128,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
BBL_S1_M16,Clint McKay,Stars,0,0,1,0,128,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
BBL_S1_M16,Jackson Bird,Stars,0,0,1,0,128,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,7.68
BBL_S1_M16,Shane Warne,Stars,0,0,1,0,128,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,7.5
BBL_S1_M17,Andrew Robinson,Heat,0,1,1,1,201,16,1,0,0,44.0,32.0,9.0,6.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.890547263681594,0.0,137.5,0.0
BBL_S1_M17,Matthew Hayden,Heat,1,1,1,1,201,16,1,0,0,76.0,52.0,15.0,6.0,3.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.81094527363184,0.0,146.15384615384613,0.0
BBL_S1_M17,Roelof van der Merwe,Heat,0,1,1,1,201,16,0,0,1,24.0,19.0,5.0,2.0,0.0,1.0,0.0,10.0,3.0,18.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.940298507462686,1.0,126.3157894736842,7.666666666666667
BBL_S1_M17,Daniel Christian,Heat,0,1,1,1,201,16,0,0,1,8.0,8.0,4.0,1.0,0.0,1.0,0.0,2.0,4.0,24.0,41.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3.9800995024875623,0.0,100.0,10.25
BBL_S1_M17,Peter Forrest,Heat,0,1,1,1,201,16,1,0,0,33.0,18.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.417910447761194,0.0,183.33333333333331,0.0
BBL_S1_M17,Alister McDermott,Heat,0,1,1,1,201,16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,8.399999999999999
BBL_S1_M17,Chris Hartley,Heat,0,1,1,1,201,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0
BBL_S1_M17,Daniel Vettori,Heat,0,1,1,1,201,16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,12.666666666666666
BBL_S1_M17,Michael Neser,Heat,0,1,1,1,201,16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.5
BBL_S1_M17,Nathan Hauritz,Heat,0,1,1,1,201,16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.53846153846154
BBL_S1_M17,Steve Paulsen,Heat,0,1,1,1,201,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
BBL_S1_M17,Jonathan Wells,Hurricanes,0,0,0,0,198,4,1,0,0,24.0,18.0,6.0,4.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.121212121212121,0.0,133.33333333333331,0.0
BBL_S1_M17,Phil Jaques,Hurricanes,0,0,0,0,198,4,1,0,0,27.0,22.0,11.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.636363636363635,0.0,122.72727272727273,0.0
BBL_S1_M17,Travis Birt,Hurricanes,0,0,0,0,198,4,1,0,0,74.0,36.0,6.0,8.0,3.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.37373737373738,0.0,205.55555555555554,0.0
BBL_S1_M17,Owais Shah,Hurricanes,0,0,0,0,198,4,1,0,0,69.0,46.0,13.0,5.0,3.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.84848484848485,0.0,150.0,0.0
BBL_S1_M17,Ben Laughlin,Hurricanes,0,0,0,0,198,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.25
BBL_S1_M17,Jason Krejza,Hurricanes,0,0,0,0,198,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,9.0
BBL_S1_M17,Matt Johnston,Hurricanes,0,0,0,0,198,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.0,35.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,8.399999999999999
BBL_S1_M17,Rana Naved,Hurricanes,0,0,0,0,198,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,26.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,9.692307692307693
